id,visitors,year,month,day,dow,holiday_flg,min_visitors,mean_visitors,median_visitors,max_visitors,count_observations,air_genre_name,air_area_name,latitude,longitude
air_c759b6abeb552160_2017-05-10,20,2017,5,10,2,0,1.0,5.3170731710000005,4.0,24.0,41.0,1,18,43.7706355,142.36481899999995
air_c759b6abeb552160_2017-05-11,20,2017,5,11,3,0,1.0,5.825,4.0,43.0,40.0,1,18,43.7706355,142.36481899999995
air_c759b6abeb552160_2017-05-12,20,2017,5,12,4,0,1.0,8.875,6.0,46.0,56.0,1,18,43.7706355,142.36481899999995
air_c759b6abeb552160_2017-05-13,20,2017,5,13,5,0,1.0,13.20634921,9.0,56.0,63.0,1,18,43.7706355,142.36481899999995
air_c759b6abeb552160_2017-05-14,20,2017,5,14,6,0,1.0,11.70909091,9.0,57.0,55.0,1,18,43.7706355,142.36481899999995
air_c759b6abeb552160_2017-05-15,20,2017,5,15,0,0,1.0,4.68,2.0,30.0,25.0,1,18,43.7706355,142.36481899999995
air_c759b6abeb552160_2017-05-16,20,2017,5,16,1,0,1.0,5.538461538,2.0,25.0,39.0,1,18,43.7706355,142.36481899999995
air_c759b6abeb552160_2017-05-17,20,2017,5,17,2,0,1.0,5.3170731710000005,4.0,24.0,41.0,1,18,43.7706355,142.36481899999995
air_c759b6abeb552160_2017-05-18,20,2017,5,18,3,0,1.0,5.825,4.0,43.0,40.0,1,18,43.7706355,142.36481899999995
air_c759b6abeb552160_2017-05-19,20,2017,5,19,4,0,1.0,8.875,6.0,46.0,56.0,1,18,43.7706355,142.36481899999995
air_c759b6abeb552160_2017-05-20,20,2017,5,20,5,0,1.0,13.20634921,9.0,56.0,63.0,1,18,43.7706355,142.36481899999995
air_c759b6abeb552160_2017-05-21,20,2017,5,21,6,0,1.0,11.70909091,9.0,57.0,55.0,1,18,43.7706355,142.36481899999995
air_c759b6abeb552160_2017-05-22,20,2017,5,22,0,0,1.0,4.68,2.0,30.0,25.0,1,18,43.7706355,142.36481899999995
air_c759b6abeb552160_2017-05-23,20,2017,5,23,1,0,1.0,5.538461538,2.0,25.0,39.0,1,18,43.7706355,142.36481899999995
air_c759b6abeb552160_2017-05-24,20,2017,5,24,2,0,1.0,5.3170731710000005,4.0,24.0,41.0,1,18,43.7706355,142.36481899999995
air_c759b6abeb552160_2017-05-25,20,2017,5,25,3,0,1.0,5.825,4.0,43.0,40.0,1,18,43.7706355,142.36481899999995
air_c759b6abeb552160_2017-05-26,20,2017,5,26,4,0,1.0,8.875,6.0,46.0,56.0,1,18,43.7706355,142.36481899999995
air_c759b6abeb552160_2017-05-27,20,2017,5,27,5,0,1.0,13.20634921,9.0,56.0,63.0,1,18,43.7706355,142.36481899999995
air_c759b6abeb552160_2017-05-28,20,2017,5,28,6,0,1.0,11.70909091,9.0,57.0,55.0,1,18,43.7706355,142.36481899999995
air_c759b6abeb552160_2017-05-29,20,2017,5,29,0,0,1.0,4.68,2.0,30.0,25.0,1,18,43.7706355,142.36481899999995
air_c759b6abeb552160_2017-05-30,20,2017,5,30,1,0,1.0,5.538461538,2.0,25.0,39.0,1,18,43.7706355,142.36481899999995
air_c759b6abeb552160_2017-05-31,20,2017,5,31,2,0,1.0,5.3170731710000005,4.0,24.0,41.0,1,18,43.7706355,142.36481899999995
air_c77ee2b7d36da265_2017-04-23,20,2017,4,23,6,0,1.0,9.142857142999999,5.0,28.0,7.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-04-24,20,2017,4,24,0,0,18.0,43.17647059,42.5,84.0,34.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-04-25,20,2017,4,25,1,0,27.0,44.90243902,46.0,65.0,41.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-04-26,20,2017,4,26,2,0,22.0,45.85365854,46.0,77.0,41.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-04-27,20,2017,4,27,3,0,24.0,44.65,44.0,60.0,40.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-04-28,20,2017,4,28,4,0,5.0,40.81395349,42.0,64.0,43.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-04-29,20,2017,4,29,5,1,10.0,37.14285714,37.0,88.0,35.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-04-30,20,2017,4,30,6,0,1.0,9.142857142999999,5.0,28.0,7.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-01,20,2017,5,1,0,0,18.0,43.17647059,42.5,84.0,34.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-02,20,2017,5,2,1,0,27.0,44.90243902,46.0,65.0,41.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-03,20,2017,5,3,2,1,22.0,45.85365854,46.0,77.0,41.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-04,20,2017,5,4,3,1,24.0,44.65,44.0,60.0,40.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-05,20,2017,5,5,4,1,5.0,40.81395349,42.0,64.0,43.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-06,20,2017,5,6,5,0,10.0,37.14285714,37.0,88.0,35.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-07,20,2017,5,7,6,0,1.0,9.142857142999999,5.0,28.0,7.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-08,20,2017,5,8,0,0,18.0,43.17647059,42.5,84.0,34.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-09,20,2017,5,9,1,0,27.0,44.90243902,46.0,65.0,41.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-10,20,2017,5,10,2,0,22.0,45.85365854,46.0,77.0,41.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-11,20,2017,5,11,3,0,24.0,44.65,44.0,60.0,40.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-12,20,2017,5,12,4,0,5.0,40.81395349,42.0,64.0,43.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-13,20,2017,5,13,5,0,10.0,37.14285714,37.0,88.0,35.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-14,20,2017,5,14,6,0,1.0,9.142857142999999,5.0,28.0,7.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-15,20,2017,5,15,0,0,18.0,43.17647059,42.5,84.0,34.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-16,20,2017,5,16,1,0,27.0,44.90243902,46.0,65.0,41.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-17,20,2017,5,17,2,0,22.0,45.85365854,46.0,77.0,41.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-18,20,2017,5,18,3,0,24.0,44.65,44.0,60.0,40.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-19,20,2017,5,19,4,0,5.0,40.81395349,42.0,64.0,43.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-20,20,2017,5,20,5,0,10.0,37.14285714,37.0,88.0,35.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-21,20,2017,5,21,6,0,1.0,9.142857142999999,5.0,28.0,7.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-22,20,2017,5,22,0,0,18.0,43.17647059,42.5,84.0,34.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-23,20,2017,5,23,1,0,27.0,44.90243902,46.0,65.0,41.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-24,20,2017,5,24,2,0,22.0,45.85365854,46.0,77.0,41.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-25,20,2017,5,25,3,0,24.0,44.65,44.0,60.0,40.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-26,20,2017,5,26,4,0,5.0,40.81395349,42.0,64.0,43.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-27,20,2017,5,27,5,0,10.0,37.14285714,37.0,88.0,35.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-28,20,2017,5,28,6,0,1.0,9.142857142999999,5.0,28.0,7.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-29,20,2017,5,29,0,0,18.0,43.17647059,42.5,84.0,34.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-30,20,2017,5,30,1,0,27.0,44.90243902,46.0,65.0,41.0,2,0,33.589215700000004,130.3928134
air_c77ee2b7d36da265_2017-05-31,20,2017,5,31,2,0,22.0,45.85365854,46.0,77.0,41.0,2,0,33.589215700000004,130.3928134
air_c7d30ab0e07f31d5_2017-04-23,20,2017,4,23,6,0,1.0,8.444444444,9.0,24.0,27.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-04-24,20,2017,4,24,0,0,1.0,9.708333332999999,10.0,21.0,48.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-04-25,20,2017,4,25,1,0,1.0,12.01886792,12.0,25.0,53.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-04-26,20,2017,4,26,2,0,4.0,14.37037037,13.0,29.0,54.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-04-27,20,2017,4,27,3,0,1.0,13.63636364,13.0,32.0,55.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-04-28,20,2017,4,28,4,0,4.0,16.56363636,16.0,32.0,55.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-04-29,20,2017,4,29,5,1,3.0,12.98148148,11.5,30.0,54.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-04-30,20,2017,4,30,6,0,1.0,8.444444444,9.0,24.0,27.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-01,20,2017,5,1,0,0,1.0,9.708333332999999,10.0,21.0,48.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-02,20,2017,5,2,1,0,1.0,12.01886792,12.0,25.0,53.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-03,20,2017,5,3,2,1,4.0,14.37037037,13.0,29.0,54.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-04,20,2017,5,4,3,1,1.0,13.63636364,13.0,32.0,55.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-05,20,2017,5,5,4,1,4.0,16.56363636,16.0,32.0,55.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-06,20,2017,5,6,5,0,3.0,12.98148148,11.5,30.0,54.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-07,20,2017,5,7,6,0,1.0,8.444444444,9.0,24.0,27.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-08,20,2017,5,8,0,0,1.0,9.708333332999999,10.0,21.0,48.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-09,20,2017,5,9,1,0,1.0,12.01886792,12.0,25.0,53.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-10,20,2017,5,10,2,0,4.0,14.37037037,13.0,29.0,54.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-11,20,2017,5,11,3,0,1.0,13.63636364,13.0,32.0,55.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-12,20,2017,5,12,4,0,4.0,16.56363636,16.0,32.0,55.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-13,20,2017,5,13,5,0,3.0,12.98148148,11.5,30.0,54.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-14,20,2017,5,14,6,0,1.0,8.444444444,9.0,24.0,27.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-15,20,2017,5,15,0,0,1.0,9.708333332999999,10.0,21.0,48.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-16,20,2017,5,16,1,0,1.0,12.01886792,12.0,25.0,53.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-17,20,2017,5,17,2,0,4.0,14.37037037,13.0,29.0,54.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-18,20,2017,5,18,3,0,1.0,13.63636364,13.0,32.0,55.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-19,20,2017,5,19,4,0,4.0,16.56363636,16.0,32.0,55.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-20,20,2017,5,20,5,0,3.0,12.98148148,11.5,30.0,54.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-21,20,2017,5,21,6,0,1.0,8.444444444,9.0,24.0,27.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-22,20,2017,5,22,0,0,1.0,9.708333332999999,10.0,21.0,48.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-23,20,2017,5,23,1,0,1.0,12.01886792,12.0,25.0,53.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-24,20,2017,5,24,2,0,4.0,14.37037037,13.0,29.0,54.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-25,20,2017,5,25,3,0,1.0,13.63636364,13.0,32.0,55.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-26,20,2017,5,26,4,0,4.0,16.56363636,16.0,32.0,55.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-27,20,2017,5,27,5,0,3.0,12.98148148,11.5,30.0,54.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-28,20,2017,5,28,6,0,1.0,8.444444444,9.0,24.0,27.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-29,20,2017,5,29,0,0,1.0,9.708333332999999,10.0,21.0,48.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-30,20,2017,5,30,1,0,1.0,12.01886792,12.0,25.0,53.0,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-31,20,2017,5,31,2,0,4.0,14.37037037,13.0,29.0,54.0,11,82,35.712607,139.7799956
air_c7f78b4f3cba33ff_2017-04-23,20,2017,4,23,6,0,2.0,2.0,2.0,2.0,1.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-04-24,20,2017,4,24,0,0,1.0,16.67647059,15.0,46.0,34.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-04-25,20,2017,4,25,1,0,3.0,20.51282051,18.0,56.0,39.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-04-26,20,2017,4,26,2,0,7.0,25.84615385,26.0,70.0,39.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-04-27,20,2017,4,27,3,0,7.0,23.43589744,25.0,39.0,39.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-04-28,20,2017,4,28,4,0,9.0,36.07142857,38.0,65.0,42.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-04-29,20,2017,4,29,5,1,1.0,17.2173913,16.0,48.0,23.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-04-30,20,2017,4,30,6,0,2.0,2.0,2.0,2.0,1.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-01,20,2017,5,1,0,0,1.0,16.67647059,15.0,46.0,34.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-02,20,2017,5,2,1,0,3.0,20.51282051,18.0,56.0,39.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-03,20,2017,5,3,2,1,7.0,25.84615385,26.0,70.0,39.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-04,20,2017,5,4,3,1,7.0,23.43589744,25.0,39.0,39.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-05,20,2017,5,5,4,1,9.0,36.07142857,38.0,65.0,42.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-06,20,2017,5,6,5,0,1.0,17.2173913,16.0,48.0,23.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-07,20,2017,5,7,6,0,2.0,2.0,2.0,2.0,1.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-08,20,2017,5,8,0,0,1.0,16.67647059,15.0,46.0,34.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-09,20,2017,5,9,1,0,3.0,20.51282051,18.0,56.0,39.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-10,20,2017,5,10,2,0,7.0,25.84615385,26.0,70.0,39.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-11,20,2017,5,11,3,0,7.0,23.43589744,25.0,39.0,39.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-12,20,2017,5,12,4,0,9.0,36.07142857,38.0,65.0,42.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-13,20,2017,5,13,5,0,1.0,17.2173913,16.0,48.0,23.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-14,20,2017,5,14,6,0,2.0,2.0,2.0,2.0,1.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-15,20,2017,5,15,0,0,1.0,16.67647059,15.0,46.0,34.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-16,20,2017,5,16,1,0,3.0,20.51282051,18.0,56.0,39.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-17,20,2017,5,17,2,0,7.0,25.84615385,26.0,70.0,39.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-18,20,2017,5,18,3,0,7.0,23.43589744,25.0,39.0,39.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-19,20,2017,5,19,4,0,9.0,36.07142857,38.0,65.0,42.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-20,20,2017,5,20,5,0,1.0,17.2173913,16.0,48.0,23.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-21,20,2017,5,21,6,0,2.0,2.0,2.0,2.0,1.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-22,20,2017,5,22,0,0,1.0,16.67647059,15.0,46.0,34.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-23,20,2017,5,23,1,0,3.0,20.51282051,18.0,56.0,39.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-24,20,2017,5,24,2,0,7.0,25.84615385,26.0,70.0,39.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-25,20,2017,5,25,3,0,7.0,23.43589744,25.0,39.0,39.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-26,20,2017,5,26,4,0,9.0,36.07142857,38.0,65.0,42.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-27,20,2017,5,27,5,0,1.0,17.2173913,16.0,48.0,23.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-28,20,2017,5,28,6,0,2.0,2.0,2.0,2.0,1.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-29,20,2017,5,29,0,0,1.0,16.67647059,15.0,46.0,34.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-30,20,2017,5,30,1,0,3.0,20.51282051,18.0,56.0,39.0,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-31,20,2017,5,31,2,0,7.0,25.84615385,26.0,70.0,39.0,10,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-04-23,20,2017,4,23,6,0,1.0,6.846153846,7.0,14.0,39.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-04-24,20,2017,4,24,0,0,1.0,3.178571429,3.0,10.0,28.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-04-25,20,2017,4,25,1,0,1.0,5.722222222,5.0,17.0,36.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-04-26,20,2017,4,26,2,0,1.0,7.56097561,6.0,19.0,41.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-04-27,20,2017,4,27,3,0,1.0,6.952380952,5.5,20.0,42.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-04-28,20,2017,4,28,4,0,1.0,10.15,9.0,27.0,40.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-04-29,20,2017,4,29,5,1,2.0,14.95348837,13.0,37.0,43.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-04-30,20,2017,4,30,6,0,1.0,6.846153846,7.0,14.0,39.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-01,20,2017,5,1,0,0,1.0,3.178571429,3.0,10.0,28.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-02,20,2017,5,2,1,0,1.0,5.722222222,5.0,17.0,36.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-03,20,2017,5,3,2,1,1.0,7.56097561,6.0,19.0,41.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-04,20,2017,5,4,3,1,1.0,6.952380952,5.5,20.0,42.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-05,20,2017,5,5,4,1,1.0,10.15,9.0,27.0,40.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-06,20,2017,5,6,5,0,2.0,14.95348837,13.0,37.0,43.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-07,20,2017,5,7,6,0,1.0,6.846153846,7.0,14.0,39.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-08,20,2017,5,8,0,0,1.0,3.178571429,3.0,10.0,28.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-09,20,2017,5,9,1,0,1.0,5.722222222,5.0,17.0,36.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-10,20,2017,5,10,2,0,1.0,7.56097561,6.0,19.0,41.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-11,20,2017,5,11,3,0,1.0,6.952380952,5.5,20.0,42.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-12,20,2017,5,12,4,0,1.0,10.15,9.0,27.0,40.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-13,20,2017,5,13,5,0,2.0,14.95348837,13.0,37.0,43.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-14,20,2017,5,14,6,0,1.0,6.846153846,7.0,14.0,39.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-15,20,2017,5,15,0,0,1.0,3.178571429,3.0,10.0,28.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-16,20,2017,5,16,1,0,1.0,5.722222222,5.0,17.0,36.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-17,20,2017,5,17,2,0,1.0,7.56097561,6.0,19.0,41.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-18,20,2017,5,18,3,0,1.0,6.952380952,5.5,20.0,42.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-19,20,2017,5,19,4,0,1.0,10.15,9.0,27.0,40.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-20,20,2017,5,20,5,0,2.0,14.95348837,13.0,37.0,43.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-21,20,2017,5,21,6,0,1.0,6.846153846,7.0,14.0,39.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-22,20,2017,5,22,0,0,1.0,3.178571429,3.0,10.0,28.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-23,20,2017,5,23,1,0,1.0,5.722222222,5.0,17.0,36.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-24,20,2017,5,24,2,0,1.0,7.56097561,6.0,19.0,41.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-25,20,2017,5,25,3,0,1.0,6.952380952,5.5,20.0,42.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-26,20,2017,5,26,4,0,1.0,10.15,9.0,27.0,40.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-27,20,2017,5,27,5,0,2.0,14.95348837,13.0,37.0,43.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-28,20,2017,5,28,6,0,1.0,6.846153846,7.0,14.0,39.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-29,20,2017,5,29,0,0,1.0,3.178571429,3.0,10.0,28.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-30,20,2017,5,30,1,0,1.0,5.722222222,5.0,17.0,36.0,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-31,20,2017,5,31,2,0,1.0,7.56097561,6.0,19.0,41.0,1,62,35.6580681,139.7515992
air_c88467d88b2c8ecd_2017-04-23,20,2017,4,23,6,0,11.0,23.76315789,25.0,37.0,38.0,6,44,35.6940027,139.75359509999998
air_c88467d88b2c8ecd_2017-04-24,20,2017,4,24,0,0,,,,,,6,44,35.6940027,139.75359509999998
air_c88467d88b2c8ecd_2017-04-25,20,2017,4,25,1,0,2.0,13.58064516,15.0,21.0,31.0,6,44,35.6940027,139.75359509999998
air_c88467d88b2c8ecd_2017-04-26,20,2017,4,26,2,0,6.0,19.1025641,18.0,33.0,39.0,6,44,35.6940027,139.75359509999998
air_c88467d88b2c8ecd_2017-04-27,20,2017,4,27,3,0,3.0,16.92682927,17.0,31.0,41.0,6,44,35.6940027,139.75359509999998
air_c88467d88b2c8ecd_2017-04-28,20,2017,4,28,4,0,6.0,17.52380952,18.0,29.0,42.0,6,44,35.6940027,139.75359509999998
air_c88467d88b2c8ecd_2017-04-29,20,2017,4,29,5,1,10.0,23.52631579,24.5,33.0,38.0,6,44,35.6940027,139.75359509999998
air_c88467d88b2c8ecd_2017-04-30,20,2017,4,30,6,0,11.0,23.76315789,25.0,37.0,38.0,6,44,35.6940027,139.75359509999998
air_c88467d88b2c8ecd_2017-05-01,20,2017,5,1,0,0,,,,,,6,44,35.6940027,139.75359509999998
air_c88467d88b2c8ecd_2017-05-02,20,2017,5,2,1,0,2.0,13.58064516,15.0,21.0,31.0,6,44,35.6940027,139.75359509999998
air_c88467d88b2c8ecd_2017-05-03,20,2017,5,3,2,1,6.0,19.1025641,18.0,33.0,39.0,6,44,35.6940027,139.75359509999998
air_c88467d88b2c8ecd_2017-05-04,20,2017,5,4,3,1,3.0,16.92682927,17.0,31.0,41.0,6,44,35.6940027,139.75359509999998
air_c88467d88b2c8ecd_2017-05-05,20,2017,5,5,4,1,6.0,17.52380952,18.0,29.0,42.0,6,44,35.6940027,139.75359509999998
