id,visitors,calendar_date,air_store_id,dow,year,month,min_visitors,mean_visitors,median_visitors,max_visitors,count_observations,air_genre_name,air_area_name,latitude,longitude
air_c7d30ab0e07f31d5_2017-05-07,20,5/7/2017,air_c7d30ab0e07f31d5,6,2017,5,1,8.444444444,9,24,27,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-08,20,5/8/2017,air_c7d30ab0e07f31d5,0,2017,5,1,9.708333333,10,21,48,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-09,20,5/9/2017,air_c7d30ab0e07f31d5,1,2017,5,1,12.01886792,12,25,53,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-10,20,5/10/2017,air_c7d30ab0e07f31d5,2,2017,5,4,14.37037037,13,29,54,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-11,20,5/11/2017,air_c7d30ab0e07f31d5,3,2017,5,1,13.63636364,13,32,55,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-12,20,5/12/2017,air_c7d30ab0e07f31d5,4,2017,5,4,16.56363636,16,32,55,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-13,20,5/13/2017,air_c7d30ab0e07f31d5,5,2017,5,3,12.98148148,11.5,30,54,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-14,20,5/14/2017,air_c7d30ab0e07f31d5,6,2017,5,1,8.444444444,9,24,27,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-15,20,5/15/2017,air_c7d30ab0e07f31d5,0,2017,5,1,9.708333333,10,21,48,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-16,20,5/16/2017,air_c7d30ab0e07f31d5,1,2017,5,1,12.01886792,12,25,53,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-17,20,5/17/2017,air_c7d30ab0e07f31d5,2,2017,5,4,14.37037037,13,29,54,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-18,20,5/18/2017,air_c7d30ab0e07f31d5,3,2017,5,1,13.63636364,13,32,55,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-19,20,5/19/2017,air_c7d30ab0e07f31d5,4,2017,5,4,16.56363636,16,32,55,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-20,20,5/20/2017,air_c7d30ab0e07f31d5,5,2017,5,3,12.98148148,11.5,30,54,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-21,20,5/21/2017,air_c7d30ab0e07f31d5,6,2017,5,1,8.444444444,9,24,27,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-22,20,5/22/2017,air_c7d30ab0e07f31d5,0,2017,5,1,9.708333333,10,21,48,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-23,20,5/23/2017,air_c7d30ab0e07f31d5,1,2017,5,1,12.01886792,12,25,53,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-24,20,5/24/2017,air_c7d30ab0e07f31d5,2,2017,5,4,14.37037037,13,29,54,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-25,20,5/25/2017,air_c7d30ab0e07f31d5,3,2017,5,1,13.63636364,13,32,55,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-26,20,5/26/2017,air_c7d30ab0e07f31d5,4,2017,5,4,16.56363636,16,32,55,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-27,20,5/27/2017,air_c7d30ab0e07f31d5,5,2017,5,3,12.98148148,11.5,30,54,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-28,20,5/28/2017,air_c7d30ab0e07f31d5,6,2017,5,1,8.444444444,9,24,27,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-29,20,5/29/2017,air_c7d30ab0e07f31d5,0,2017,5,1,9.708333333,10,21,48,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-30,20,5/30/2017,air_c7d30ab0e07f31d5,1,2017,5,1,12.01886792,12,25,53,11,82,35.712607,139.7799956
air_c7d30ab0e07f31d5_2017-05-31,20,5/31/2017,air_c7d30ab0e07f31d5,2,2017,5,4,14.37037037,13,29,54,11,82,35.712607,139.7799956
air_c7f78b4f3cba33ff_2017-04-23,20,4/23/2017,air_c7f78b4f3cba33ff,6,2017,4,2,2,2,2,1,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-04-24,20,4/24/2017,air_c7f78b4f3cba33ff,0,2017,4,1,16.67647059,15,46,34,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-04-25,20,4/25/2017,air_c7f78b4f3cba33ff,1,2017,4,3,20.51282051,18,56,39,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-04-26,20,4/26/2017,air_c7f78b4f3cba33ff,2,2017,4,7,25.84615385,26,70,39,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-04-27,20,4/27/2017,air_c7f78b4f3cba33ff,3,2017,4,7,23.43589744,25,39,39,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-04-28,20,4/28/2017,air_c7f78b4f3cba33ff,4,2017,4,9,36.07142857,38,65,42,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-04-29,20,4/29/2017,air_c7f78b4f3cba33ff,5,2017,4,1,17.2173913,16,48,23,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-04-30,20,4/30/2017,air_c7f78b4f3cba33ff,6,2017,4,2,2,2,2,1,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-01,20,5/1/2017,air_c7f78b4f3cba33ff,0,2017,5,1,16.67647059,15,46,34,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-02,20,5/2/2017,air_c7f78b4f3cba33ff,1,2017,5,3,20.51282051,18,56,39,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-03,20,5/3/2017,air_c7f78b4f3cba33ff,2,2017,5,7,25.84615385,26,70,39,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-04,20,5/4/2017,air_c7f78b4f3cba33ff,3,2017,5,7,23.43589744,25,39,39,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-05,20,5/5/2017,air_c7f78b4f3cba33ff,4,2017,5,9,36.07142857,38,65,42,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-06,20,5/6/2017,air_c7f78b4f3cba33ff,5,2017,5,1,17.2173913,16,48,23,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-07,20,5/7/2017,air_c7f78b4f3cba33ff,6,2017,5,2,2,2,2,1,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-08,20,5/8/2017,air_c7f78b4f3cba33ff,0,2017,5,1,16.67647059,15,46,34,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-09,20,5/9/2017,air_c7f78b4f3cba33ff,1,2017,5,3,20.51282051,18,56,39,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-10,20,5/10/2017,air_c7f78b4f3cba33ff,2,2017,5,7,25.84615385,26,70,39,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-11,20,5/11/2017,air_c7f78b4f3cba33ff,3,2017,5,7,23.43589744,25,39,39,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-12,20,5/12/2017,air_c7f78b4f3cba33ff,4,2017,5,9,36.07142857,38,65,42,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-13,20,5/13/2017,air_c7f78b4f3cba33ff,5,2017,5,1,17.2173913,16,48,23,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-14,20,5/14/2017,air_c7f78b4f3cba33ff,6,2017,5,2,2,2,2,1,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-15,20,5/15/2017,air_c7f78b4f3cba33ff,0,2017,5,1,16.67647059,15,46,34,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-16,20,5/16/2017,air_c7f78b4f3cba33ff,1,2017,5,3,20.51282051,18,56,39,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-17,20,5/17/2017,air_c7f78b4f3cba33ff,2,2017,5,7,25.84615385,26,70,39,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-18,20,5/18/2017,air_c7f78b4f3cba33ff,3,2017,5,7,23.43589744,25,39,39,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-19,20,5/19/2017,air_c7f78b4f3cba33ff,4,2017,5,9,36.07142857,38,65,42,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-20,20,5/20/2017,air_c7f78b4f3cba33ff,5,2017,5,1,17.2173913,16,48,23,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-21,20,5/21/2017,air_c7f78b4f3cba33ff,6,2017,5,2,2,2,2,1,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-22,20,5/22/2017,air_c7f78b4f3cba33ff,0,2017,5,1,16.67647059,15,46,34,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-23,20,5/23/2017,air_c7f78b4f3cba33ff,1,2017,5,3,20.51282051,18,56,39,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-24,20,5/24/2017,air_c7f78b4f3cba33ff,2,2017,5,7,25.84615385,26,70,39,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-25,20,5/25/2017,air_c7f78b4f3cba33ff,3,2017,5,7,23.43589744,25,39,39,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-26,20,5/26/2017,air_c7f78b4f3cba33ff,4,2017,5,9,36.07142857,38,65,42,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-27,20,5/27/2017,air_c7f78b4f3cba33ff,5,2017,5,1,17.2173913,16,48,23,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-28,20,5/28/2017,air_c7f78b4f3cba33ff,6,2017,5,2,2,2,2,1,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-29,20,5/29/2017,air_c7f78b4f3cba33ff,0,2017,5,1,16.67647059,15,46,34,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-30,20,5/30/2017,air_c7f78b4f3cba33ff,1,2017,5,3,20.51282051,18,56,39,10,62,35.6580681,139.7515992
air_c7f78b4f3cba33ff_2017-05-31,20,5/31/2017,air_c7f78b4f3cba33ff,2,2017,5,7,25.84615385,26,70,39,10,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-04-23,20,4/23/2017,air_c8265ecc116f2284,6,2017,4,1,6.846153846,7,14,39,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-04-24,20,4/24/2017,air_c8265ecc116f2284,0,2017,4,1,3.178571429,3,10,28,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-04-25,20,4/25/2017,air_c8265ecc116f2284,1,2017,4,1,5.722222222,5,17,36,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-04-26,20,4/26/2017,air_c8265ecc116f2284,2,2017,4,1,7.56097561,6,19,41,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-04-27,20,4/27/2017,air_c8265ecc116f2284,3,2017,4,1,6.952380952,5.5,20,42,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-04-28,20,4/28/2017,air_c8265ecc116f2284,4,2017,4,1,10.15,9,27,40,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-04-29,20,4/29/2017,air_c8265ecc116f2284,5,2017,4,2,14.95348837,13,37,43,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-04-30,20,4/30/2017,air_c8265ecc116f2284,6,2017,4,1,6.846153846,7,14,39,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-01,20,5/1/2017,air_c8265ecc116f2284,0,2017,5,1,3.178571429,3,10,28,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-02,20,5/2/2017,air_c8265ecc116f2284,1,2017,5,1,5.722222222,5,17,36,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-03,20,5/3/2017,air_c8265ecc116f2284,2,2017,5,1,7.56097561,6,19,41,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-04,20,5/4/2017,air_c8265ecc116f2284,3,2017,5,1,6.952380952,5.5,20,42,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-05,20,5/5/2017,air_c8265ecc116f2284,4,2017,5,1,10.15,9,27,40,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-06,20,5/6/2017,air_c8265ecc116f2284,5,2017,5,2,14.95348837,13,37,43,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-07,20,5/7/2017,air_c8265ecc116f2284,6,2017,5,1,6.846153846,7,14,39,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-08,20,5/8/2017,air_c8265ecc116f2284,0,2017,5,1,3.178571429,3,10,28,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-09,20,5/9/2017,air_c8265ecc116f2284,1,2017,5,1,5.722222222,5,17,36,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-10,20,5/10/2017,air_c8265ecc116f2284,2,2017,5,1,7.56097561,6,19,41,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-11,20,5/11/2017,air_c8265ecc116f2284,3,2017,5,1,6.952380952,5.5,20,42,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-12,20,5/12/2017,air_c8265ecc116f2284,4,2017,5,1,10.15,9,27,40,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-13,20,5/13/2017,air_c8265ecc116f2284,5,2017,5,2,14.95348837,13,37,43,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-14,20,5/14/2017,air_c8265ecc116f2284,6,2017,5,1,6.846153846,7,14,39,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-15,20,5/15/2017,air_c8265ecc116f2284,0,2017,5,1,3.178571429,3,10,28,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-16,20,5/16/2017,air_c8265ecc116f2284,1,2017,5,1,5.722222222,5,17,36,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-17,20,5/17/2017,air_c8265ecc116f2284,2,2017,5,1,7.56097561,6,19,41,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-18,20,5/18/2017,air_c8265ecc116f2284,3,2017,5,1,6.952380952,5.5,20,42,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-19,20,5/19/2017,air_c8265ecc116f2284,4,2017,5,1,10.15,9,27,40,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-20,20,5/20/2017,air_c8265ecc116f2284,5,2017,5,2,14.95348837,13,37,43,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-21,20,5/21/2017,air_c8265ecc116f2284,6,2017,5,1,6.846153846,7,14,39,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-22,20,5/22/2017,air_c8265ecc116f2284,0,2017,5,1,3.178571429,3,10,28,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-23,20,5/23/2017,air_c8265ecc116f2284,1,2017,5,1,5.722222222,5,17,36,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-24,20,5/24/2017,air_c8265ecc116f2284,2,2017,5,1,7.56097561,6,19,41,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-25,20,5/25/2017,air_c8265ecc116f2284,3,2017,5,1,6.952380952,5.5,20,42,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-26,20,5/26/2017,air_c8265ecc116f2284,4,2017,5,1,10.15,9,27,40,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-27,20,5/27/2017,air_c8265ecc116f2284,5,2017,5,2,14.95348837,13,37,43,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-28,20,5/28/2017,air_c8265ecc116f2284,6,2017,5,1,6.846153846,7,14,39,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-29,20,5/29/2017,air_c8265ecc116f2284,0,2017,5,1,3.178571429,3,10,28,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-30,20,5/30/2017,air_c8265ecc116f2284,1,2017,5,1,5.722222222,5,17,36,1,62,35.6580681,139.7515992
air_c8265ecc116f2284_2017-05-31,20,5/31/2017,air_c8265ecc116f2284,2,2017,5,1,7.56097561,6,19,41,1,62,35.6580681,139.7515992
air_c88467d88b2c8ecd_2017-04-23,20,4/23/2017,air_c88467d88b2c8ecd,6,2017,4,11,23.76315789,25,37,38,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-04-24,20,4/24/2017,air_c88467d88b2c8ecd,0,2017,4,,,,,,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-04-25,20,4/25/2017,air_c88467d88b2c8ecd,1,2017,4,2,13.58064516,15,21,31,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-04-26,20,4/26/2017,air_c88467d88b2c8ecd,2,2017,4,6,19.1025641,18,33,39,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-04-27,20,4/27/2017,air_c88467d88b2c8ecd,3,2017,4,3,16.92682927,17,31,41,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-04-28,20,4/28/2017,air_c88467d88b2c8ecd,4,2017,4,6,17.52380952,18,29,42,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-04-29,20,4/29/2017,air_c88467d88b2c8ecd,5,2017,4,10,23.52631579,24.5,33,38,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-04-30,20,4/30/2017,air_c88467d88b2c8ecd,6,2017,4,11,23.76315789,25,37,38,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-01,20,5/1/2017,air_c88467d88b2c8ecd,0,2017,5,,,,,,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-02,20,5/2/2017,air_c88467d88b2c8ecd,1,2017,5,2,13.58064516,15,21,31,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-03,20,5/3/2017,air_c88467d88b2c8ecd,2,2017,5,6,19.1025641,18,33,39,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-04,20,5/4/2017,air_c88467d88b2c8ecd,3,2017,5,3,16.92682927,17,31,41,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-05,20,5/5/2017,air_c88467d88b2c8ecd,4,2017,5,6,17.52380952,18,29,42,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-06,20,5/6/2017,air_c88467d88b2c8ecd,5,2017,5,10,23.52631579,24.5,33,38,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-07,20,5/7/2017,air_c88467d88b2c8ecd,6,2017,5,11,23.76315789,25,37,38,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-08,20,5/8/2017,air_c88467d88b2c8ecd,0,2017,5,,,,,,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-09,20,5/9/2017,air_c88467d88b2c8ecd,1,2017,5,2,13.58064516,15,21,31,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-10,20,5/10/2017,air_c88467d88b2c8ecd,2,2017,5,6,19.1025641,18,33,39,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-11,20,5/11/2017,air_c88467d88b2c8ecd,3,2017,5,3,16.92682927,17,31,41,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-12,20,5/12/2017,air_c88467d88b2c8ecd,4,2017,5,6,17.52380952,18,29,42,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-13,20,5/13/2017,air_c88467d88b2c8ecd,5,2017,5,10,23.52631579,24.5,33,38,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-14,20,5/14/2017,air_c88467d88b2c8ecd,6,2017,5,11,23.76315789,25,37,38,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-15,20,5/15/2017,air_c88467d88b2c8ecd,0,2017,5,,,,,,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-16,20,5/16/2017,air_c88467d88b2c8ecd,1,2017,5,2,13.58064516,15,21,31,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-17,20,5/17/2017,air_c88467d88b2c8ecd,2,2017,5,6,19.1025641,18,33,39,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-18,20,5/18/2017,air_c88467d88b2c8ecd,3,2017,5,3,16.92682927,17,31,41,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-19,20,5/19/2017,air_c88467d88b2c8ecd,4,2017,5,6,17.52380952,18,29,42,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-20,20,5/20/2017,air_c88467d88b2c8ecd,5,2017,5,10,23.52631579,24.5,33,38,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-21,20,5/21/2017,air_c88467d88b2c8ecd,6,2017,5,11,23.76315789,25,37,38,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-22,20,5/22/2017,air_c88467d88b2c8ecd,0,2017,5,,,,,,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-23,20,5/23/2017,air_c88467d88b2c8ecd,1,2017,5,2,13.58064516,15,21,31,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-24,20,5/24/2017,air_c88467d88b2c8ecd,2,2017,5,6,19.1025641,18,33,39,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-25,20,5/25/2017,air_c88467d88b2c8ecd,3,2017,5,3,16.92682927,17,31,41,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-26,20,5/26/2017,air_c88467d88b2c8ecd,4,2017,5,6,17.52380952,18,29,42,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-27,20,5/27/2017,air_c88467d88b2c8ecd,5,2017,5,10,23.52631579,24.5,33,38,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-28,20,5/28/2017,air_c88467d88b2c8ecd,6,2017,5,11,23.76315789,25,37,38,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-29,20,5/29/2017,air_c88467d88b2c8ecd,0,2017,5,,,,,,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-30,20,5/30/2017,air_c88467d88b2c8ecd,1,2017,5,2,13.58064516,15,21,31,6,44,35.6940027,139.7535951
air_c88467d88b2c8ecd_2017-05-31,20,5/31/2017,air_c88467d88b2c8ecd,2,2017,5,6,19.1025641,18,33,39,6,44,35.6940027,139.7535951
air_c8a657c8c5c93d69_2017-04-23,20,4/23/2017,air_c8a657c8c5c93d69,6,2017,4,2,13.66666667,7,32,3,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-04-24,20,4/24/2017,air_c8a657c8c5c93d69,0,2017,4,2,7.15,6,22,40,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-04-25,20,4/25/2017,air_c8a657c8c5c93d69,1,2017,4,1,5.953488372,5,18,43,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-04-26,20,4/26/2017,air_c8a657c8c5c93d69,2,2017,4,2,7.58490566,8,17,53,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-04-27,20,4/27/2017,air_c8a657c8c5c93d69,3,2017,4,2,8.12195122,6,22,41,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-04-28,20,4/28/2017,air_c8a657c8c5c93d69,4,2017,4,1,8,6,19,53,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-04-29,20,4/29/2017,air_c8a657c8c5c93d69,5,2017,4,2,8.696428571,8,38,56,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-04-30,20,4/30/2017,air_c8a657c8c5c93d69,6,2017,4,2,13.66666667,7,32,3,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-05-01,20,5/1/2017,air_c8a657c8c5c93d69,0,2017,5,2,7.15,6,22,40,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-05-02,20,5/2/2017,air_c8a657c8c5c93d69,1,2017,5,1,5.953488372,5,18,43,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-05-03,20,5/3/2017,air_c8a657c8c5c93d69,2,2017,5,2,7.58490566,8,17,53,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-05-04,20,5/4/2017,air_c8a657c8c5c93d69,3,2017,5,2,8.12195122,6,22,41,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-05-05,20,5/5/2017,air_c8a657c8c5c93d69,4,2017,5,1,8,6,19,53,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-05-06,20,5/6/2017,air_c8a657c8c5c93d69,5,2017,5,2,8.696428571,8,38,56,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-05-07,20,5/7/2017,air_c8a657c8c5c93d69,6,2017,5,2,13.66666667,7,32,3,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-05-08,20,5/8/2017,air_c8a657c8c5c93d69,0,2017,5,2,7.15,6,22,40,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-05-09,20,5/9/2017,air_c8a657c8c5c93d69,1,2017,5,1,5.953488372,5,18,43,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-05-10,20,5/10/2017,air_c8a657c8c5c93d69,2,2017,5,2,7.58490566,8,17,53,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-05-11,20,5/11/2017,air_c8a657c8c5c93d69,3,2017,5,2,8.12195122,6,22,41,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-05-12,20,5/12/2017,air_c8a657c8c5c93d69,4,2017,5,1,8,6,19,53,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-05-13,20,5/13/2017,air_c8a657c8c5c93d69,5,2017,5,2,8.696428571,8,38,56,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-05-14,20,5/14/2017,air_c8a657c8c5c93d69,6,2017,5,2,13.66666667,7,32,3,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-05-15,20,5/15/2017,air_c8a657c8c5c93d69,0,2017,5,2,7.15,6,22,40,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-05-16,20,5/16/2017,air_c8a657c8c5c93d69,1,2017,5,1,5.953488372,5,18,43,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-05-17,20,5/17/2017,air_c8a657c8c5c93d69,2,2017,5,2,7.58490566,8,17,53,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-05-18,20,5/18/2017,air_c8a657c8c5c93d69,3,2017,5,2,8.12195122,6,22,41,8,0,33.5892157,130.3928134
air_c8a657c8c5c93d69_2017-05-19,20,5/19/2017,air_c8a657c8c5c93d69,4,2017,5,1,8,6,19,53,8,0,33.5892157,130.3928134
